age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,6,1,1,0,424,0,1,0,9,5,432,1,-1,0,3,no
38,4,1,2,0,14352,0,0,2,6,11,8,1,-1,0,3,no
57,4,1,0,0,595,0,0,2,9,6,188,2,-1,0,3,no
51,7,1,0,0,56,0,1,0,24,5,149,2,-1,0,3,no
50,5,0,0,0,2790,0,0,0,21,5,236,2,-1,0,3,no
52,4,1,2,0,1295,1,0,0,18,9,121,1,123,1,1,no
52,0,1,0,0,0,1,0,0,14,5,218,3,-1,0,3,no
68,5,1,0,0,7945,0,0,0,28,10,210,1,-1,0,3,no
56,1,1,0,0,770,1,0,2,20,6,59,3,-1,0,3,no
59,0,1,1,0,2381,0,0,0,30,0,173,2,-1,0,3,no
55,10,2,0,0,10183,0,0,2,19,6,106,1,-1,0,3,no
56,0,0,1,0,985,0,1,0,18,1,150,2,-1,0,3,no
60,2,0,1,0,80,1,0,2,15,8,397,1,-1,0,3,no
60,4,1,2,0,3387,0,0,0,14,1,636,2,-1,0,3,no
62,5,1,2,0,4692,1,0,0,13,4,113,1,90,1,0,no
76,5,1,0,0,2632,0,0,0,28,1,368,2,-1,0,3,no
56,1,0,1,0,9698,1,0,0,20,0,189,2,-1,0,3,no
51,1,1,0,0,-11,0,0,1,16,5,126,4,-1,0,3,no
60,4,1,1,0,725,1,0,0,8,5,266,1,-1,0,3,no
60,0,1,3,0,478,0,0,0,11,11,324,8,-1,0,3,no
48,4,1,1,0,11146,0,0,2,6,6,136,1,-1,0,3,no
58,10,1,0,0,3884,0,0,2,9,5,399,8,-1,0,3,no
53,5,0,0,0,2997,0,0,2,9,6,162,1,-1,0,3,no
64,5,1,0,0,1977,0,0,0,24,3,160,2,-1,0,3,no
50,0,1,0,0,276,0,1,2,17,6,641,6,-1,0,3,no
50,4,1,2,0,5108,1,0,0,19,6,140,2,-1,0,3,no
58,5,1,0,0,745,1,0,0,20,0,23,1,-1,0,3,no
45,1,1,1,0,8680,1,0,2,13,8,503,1,-1,0,3,no
56,2,1,1,0,535,1,1,2,16,6,345,4,-1,0,3,no
59,4,1,2,0,5956,0,0,0,3,3,541,1,-1,0,3,no
51,0,0,1,0,520,0,1,0,10,5,157,1,-1,0,3,no
52,10,1,2,0,0,0,0,1,6,3,43,4,-1,0,3,no
56,0,1,0,0,3562,0,0,0,2,5,229,1,-1,0,3,no
52,0,1,0,0,64,0,0,2,20,6,9,5,-1,0,3,no
49,4,1,2,0,391,0,0,2,17,6,128,1,-1,0,3,no
46,1,1,0,0,1429,1,0,2,14,8,91,1,-1,0,3,no
46,5,1,0,0,-35,1,0,0,7,8,304,3,-1,0,3,no
43,1,1,0,0,1794,1,0,2,20,6,35,1,-1,0,3,no
66,5,1,1,0,154,0,0,1,15,4,66,2,-1,0,3,no
49,10,1,0,0,126,1,0,0,19,9,184,2,-1,0,3,no
59,1,1,0,0,162,0,0,1,18,9,140,1,-1,0,3,no
41,2,0,2,0,958,0,0,0,10,5,72,1,-1,0,3,no
54,0,2,1,0,189,0,0,0,2,6,95,5,-1,0,3,no
53,3,1,0,0,2581,0,0,0,15,0,99,1,-1,0,3,no
32,4,2,2,0,11797,1,0,0,11,1,95,2,-1,0,3,no
48,3,1,0,0,469,0,0,0,14,1,103,2,-1,0,3,no
55,5,1,1,0,971,0,1,0,8,5,154,1,-1,0,3,no
52,0,1,0,0,813,0,1,0,5,1,113,2,-1,0,3,no
56,4,0,2,0,722,0,0,0,17,9,218,2,-1,0,3,no
54,1,1,0,0,714,0,0,0,5,8,225,1,-1,0,3,no
54,7,1,1,0,882,1,0,0,18,8,217,1,-1,0,3,no
40,4,1,2,0,8969,1,0,0,17,9,153,1,-1,0,3,no
51,0,1,1,0,1535,0,0,0,12,1,359,2,-1,0,3,no
58,5,1,0,0,701,0,0,0,22,1,137,4,-1,0,3,no
43,4,2,2,0,1627,0,0,0,12,1,105,4,-1,0,3,no
36,1,1,3,0,3783,0,0,2,9,6,113,1,-1,0,3,no
55,7,0,1,0,72,1,1,2,15,8,384,4,-1,0,3,no
49,7,2,1,0,133,0,0,2,11,6,319,6,-1,0,3,no
54,9,0,2,0,2133,0,0,0,18,9,176,1,-1,0,3,no
53,9,0,1,0,522,1,0,2,14,8,230,1,-1,0,3,no
51,6,0,0,0,10924,0,0,0,6,8,106,2,-1,0,3,no
58,0,1,1,0,580,0,1,1,2,3,161,3,5,3,1,no
56,4,1,2,0,2551,1,0,0,17,9,150,2,-1,0,3,no
52,4,1,2,0,0,0,0,0,2,6,77,3,-1,0,3,no
30,10,2,0,0,15261,0,0,0,9,3,43,5,-1,0,3,no
54,7,1,1,0,472,0,1,0,21,5,86,4,-1,0,3,no
51,10,2,2,0,1594,0,0,1,4,3,197,1,-1,0,3,no
52,4,1,2,0,1415,0,0,0,4,1,163,1,-1,0,3,no
47,2,1,1,0,0,0,0,2,19,6,563,2,-1,0,3,no
38,9,1,1,0,7696,1,0,0,20,9,386,2,-1,0,3,no
30,4,2,2,0,12569,0,0,0,18,9,87,1,-1,0,3,no
53,9,1,2,0,673,1,0,0,9,5,182,1,-1,0,3,no
56,4,1,2,0,664,0,1,0,18,9,71,1,-1,0,3,no
52,1,1,0,0,1007,1,0,2,16,8,248,2,-1,0,3,no
66,5,1,0,0,747,0,0,1,27,10,515,1,-1,0,3,no
75,1,1,1,0,6053,0,0,0,11,3,865,2,190,1,0,no
55,3,1,0,0,16,0,0,2,20,6,64,1,-1,0,3,no
52,7,0,1,0,765,1,0,2,20,6,27,3,-1,0,3,no
46,9,1,1,0,250,0,0,0,6,1,84,2,-1,0,3,no
33,7,1,0,0,6904,0,0,1,20,9,114,2,-1,0,3,no
48,1,1,0,0,5154,1,0,2,14,8,70,1,-1,0,3,no
44,4,1,2,0,7635,0,0,0,21,1,719,5,-1,0,3,no
59,3,1,0,0,182,0,0,0,12,1,90,1,104,2,0,no
59,9,1,1,0,6,0,1,2,1,5,292,1,-1,0,3,no
49,0,1,1,0,1697,1,0,0,19,9,236,1,-1,0,3,no
52,9,1,1,0,-384,1,0,0,13,1,114,4,-1,0,3,no
51,0,1,1,0,771,0,1,0,12,1,143,3,-1,0,3,no
56,11,1,3,0,0,0,0,2,20,6,471,2,-1,0,3,no
58,4,1,0,0,2769,1,0,0,11,5,94,2,-1,0,3,no
39,1,1,2,0,10483,0,0,2,9,6,218,1,-1,0,3,no
49,4,2,2,0,4465,1,0,0,20,9,72,2,-1,0,3,no
56,0,1,1,0,699,0,0,2,7,6,54,1,-1,0,3,no
57,4,1,2,0,1410,1,0,0,10,5,185,1,-1,0,3,no
44,4,1,2,0,7635,0,0,0,21,1,719,5,-1,0,3,no
54,1,1,1,0,-10,1,0,0,21,9,490,2,-1,0,3,no
57,4,1,2,0,2770,0,1,1,21,5,158,1,-1,0,3,no
48,5,1,0,1,-285,0,1,0,19,9,157,1,-1,0,3,no
58,0,1,1,0,6878,0,0,0,4,1,148,1,-1,0,3,no
57,10,1,1,0,0,0,0,2,19,6,97,1,-1,0,3,no
53,4,1,2,0,146,0,0,2,30,8,150,1,-1,0,3,no
49,7,1,1,0,1122,0,0,0,4,1,143,1,-1,0,3,no
45,4,1,2,0,0,0,0,0,11,1,102,4,-1,0,3,no
51,1,1,0,0,173,1,0,2,5,8,529,2,-1,0,3,no
50,4,1,2,0,776,1,1,0,21,5,200,2,-1,0,3,no
45,7,1,1,0,0,0,1,0,8,5,47,7,-1,0,3,no
60,7,2,1,0,739,0,0,0,15,5,261,1,182,1,2,no
48,9,1,0,0,788,0,0,1,9,5,36,2,-1,0,3,no
53,4,1,2,0,115,1,0,2,6,8,336,3,-1,0,3,no
45,4,1,2,0,0,0,0,0,21,1,144,2,-1,0,3,no
47,0,1,1,0,520,0,0,1,9,3,7,6,-1,0,3,no
49,1,1,0,0,216,1,0,2,9,8,144,2,-1,0,3,no
49,4,1,2,0,78,0,1,0,17,5,257,2,-1,0,3,no
20,8,2,1,0,502,0,0,0,30,0,261,1,-1,0,3,yes
68,5,0,1,0,4189,0,0,1,14,5,897,2,-1,0,3,yes
32,4,2,2,0,2536,1,0,0,26,1,958,6,-1,0,3,yes
49,9,1,2,0,1235,0,0,0,13,1,354,3,-1,0,3,yes
78,5,0,0,0,229,0,0,1,22,10,97,1,-1,0,3,yes
32,1,1,1,0,2089,1,0,0,14,9,132,1,-1,0,3,yes
33,4,1,1,0,3935,1,0,0,6,8,765,1,342,2,0,yes
61,0,1,3,0,4629,1,0,0,27,4,181,1,92,1,2,yes
45,1,0,0,0,844,0,0,2,5,6,1018,3,-1,0,3,yes
34,9,1,2,0,1539,1,0,0,15,6,441,1,56,1,1,yes
37,4,1,2,0,0,0,0,0,16,5,268,2,182,3,2,yes
27,0,0,1,0,451,1,0,0,16,5,652,1,-1,0,3,yes
52,7,1,1,0,657,0,0,1,7,5,398,2,460,2,0,yes
37,4,1,2,0,1315,0,0,0,30,6,224,1,-1,0,3,yes
27,7,2,1,0,-195,1,0,0,18,8,391,1,-1,0,3,yes
31,10,2,0,0,406,0,0,0,4,3,736,1,-1,0,3,yes
56,10,1,0,0,3391,0,0,0,21,0,243,1,-1,0,3,yes
21,8,2,1,0,2488,0,0,0,30,6,258,6,169,3,2,yes
25,8,2,1,0,331,0,0,1,26,1,170,4,-1,0,3,yes
25,9,2,1,0,505,0,1,0,17,9,386,2,-1,0,3,yes
34,6,2,2,0,462,0,0,0,21,1,1877,3,-1,0,3,yes
77,5,0,2,0,4659,0,0,0,14,0,161,1,-1,0,3,yes
52,4,1,2,0,-970,1,0,0,4,3,489,1,-1,0,3,yes
55,0,1,1,0,602,0,0,0,1,6,324,3,90,2,2,yes
28,4,2,2,0,80,0,0,0,20,10,676,2,146,2,0,yes
56,5,1,1,0,-1206,1,0,0,15,6,382,2,-1,0,3,yes
75,5,1,1,0,3771,0,0,1,15,0,185,1,181,2,2,yes
35,9,2,2,0,2658,1,0,0,19,1,768,2,141,3,0,yes
29,1,2,2,0,455,0,0,1,21,0,403,1,-1,0,3,yes
42,4,1,2,0,372,1,0,0,3,1,654,2,-1,0,3,yes
29,1,2,1,0,482,0,1,0,10,5,1097,3,-1,0,3,yes
24,1,2,1,0,174,1,1,0,18,8,487,1,-1,0,3,yes
34,0,1,2,0,69,0,1,0,4,1,120,3,1,6,2,yes
50,1,1,0,0,4108,1,0,0,7,1,526,2,-1,0,3,yes
49,2,0,3,1,-701,1,0,0,30,5,988,2,-1,0,3,yes
45,1,0,0,0,-311,1,0,2,23,8,1030,1,-1,0,3,yes
38,2,1,1,0,593,1,1,0,24,5,1484,24,-1,0,3,yes
32,1,1,1,0,759,1,0,0,9,0,317,5,-1,0,3,yes
49,2,1,1,0,687,1,0,0,17,0,772,1,-1,0,3,yes
25,0,2,2,0,760,1,0,0,27,8,223,3,89,2,0,yes
35,2,1,1,0,2971,0,0,0,4,8,429,4,164,2,0,yes
38,4,1,2,0,1199,0,0,0,4,1,178,1,1,1,2,yes
35,2,2,2,0,145,1,0,0,18,5,799,2,-1,0,3,yes
35,10,1,1,0,978,0,0,0,29,2,1370,3,209,3,2,yes
32,7,1,0,0,228,1,0,0,21,5,1017,6,-1,0,3,yes
30,4,2,2,0,424,0,0,0,16,0,298,4,-1,0,3,yes
55,4,1,0,0,2587,0,0,0,4,11,328,2,94,2,2,yes
48,0,0,1,0,4099,0,0,0,2,0,397,2,-1,0,3,yes
60,9,2,0,0,11262,0,0,0,26,1,323,1,-1,0,3,yes
37,4,1,2,0,393,1,0,0,14,8,567,3,275,4,0,yes
59,5,1,2,0,9676,0,0,1,27,7,234,2,-1,0,3,yes
28,1,2,1,0,517,0,1,0,8,5,681,1,-1,0,3,yes
54,0,1,1,0,0,0,0,0,28,4,161,1,98,2,0,yes
75,5,0,2,0,3810,1,0,0,16,9,262,1,183,1,0,yes
49,4,0,2,0,755,0,0,0,31,5,1212,4,-1,0,3,yes
30,4,1,2,0,1221,1,0,1,25,5,279,4,-1,0,3,yes
35,9,1,1,0,4508,1,0,0,18,9,854,1,-1,0,3,yes
34,6,2,2,0,5462,0,0,0,30,0,430,1,-1,0,3,yes
32,1,1,1,0,889,1,0,0,10,11,185,1,99,5,2,yes
61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3,yes
77,5,1,2,0,7802,0,0,1,4,8,421,1,92,2,2,yes
53,0,1,1,0,1796,0,0,1,16,7,295,1,91,2,2,yes
46,0,1,1,0,22,0,0,0,26,1,388,6,-1,0,3,yes
44,9,2,1,0,244,1,0,0,12,1,1735,4,-1,0,3,yes
19,8,2,0,0,103,0,0,0,10,5,104,2,-1,0,3,yes
30,1,2,1,0,315,0,0,0,23,6,1407,1,-1,0,3,yes
52,9,1,1,0,195,1,0,0,18,3,220,1,63,5,0,yes
36,1,1,0,0,1925,1,0,0,20,0,904,2,-1,0,3,yes
47,0,2,1,0,3696,0,0,0,12,5,250,2,181,4,2,yes
43,4,2,2,0,1304,0,0,0,6,1,501,2,-1,0,3,yes
41,1,1,1,1,720,0,1,0,24,5,651,1,-1,0,3,yes
28,9,2,1,0,227,0,0,0,30,0,278,1,-1,0,3,yes
32,7,2,1,0,2881,0,0,0,2,5,356,1,-1,0,3,yes
41,6,1,2,0,231,0,0,0,7,1,352,2,-1,0,3,yes
35,9,1,2,0,7050,0,0,0,11,1,222,3,182,4,2,yes
30,4,2,2,0,2,1,1,0,25,5,1031,8,-1,0,3,yes
58,6,0,2,0,1382,0,0,2,9,6,700,1,-1,0,3,yes
27,4,2,2,0,703,1,0,2,5,6,590,3,-1,0,3,yes
39,4,1,2,0,2763,1,0,2,2,6,526,2,-1,0,3,yes
46,6,1,1,0,548,0,0,0,12,1,1181,4,-1,0,3,yes
28,4,2,2,0,0,1,0,0,16,5,767,5,-1,0,3,yes
38,9,2,2,0,25,1,0,0,1,6,232,2,-1,0,3,yes
28,7,2,1,0,168,0,0,0,1,6,347,3,140,2,2,yes
32,4,0,2,0,874,0,0,0,12,1,1282,6,-1,0,3,yes
59,5,1,3,0,1033,0,0,2,11,6,1199,1,-1,0,3,yes
35,6,0,2,0,1354,1,0,2,23,8,736,2,-1,0,3,yes
50,4,1,2,0,3463,0,1,0,28,10,96,1,-1,0,3,yes
36,9,1,1,0,480,0,0,0,20,10,213,1,-1,0,3,yes
28,4,2,1,0,1633,0,0,0,5,6,275,1,-1,0,3,yes
55,5,1,0,0,3334,0,0,0,14,1,632,4,-1,0,3,yes
48,4,1,2,0,1167,1,1,0,1,6,264,1,-1,0,3,yes
29,1,2,1,0,908,1,0,2,20,6,1663,1,-1,0,3,yes
34,4,1,2,0,703,1,0,0,14,0,342,1,-1,0,3,yes
43,4,1,2,0,1429,1,0,0,19,9,1015,1,198,2,1,yes
47,1,1,1,0,1996,0,0,2,5,6,761,2,-1,0,3,yes
39,7,2,1,0,7066,1,0,0,15,8,667,3,357,3,1,yes
55,3,0,0,0,976,0,0,0,28,6,345,1,94,3,1,yes
46,4,0,2,0,624,0,0,0,17,11,336,2,183,2,2,yes
41,0,2,1,0,1020,1,0,2,19,8,882,1,-1,0,3,yes
31,3,2,0,0,26965,0,0,0,21,0,654,2,-1,0,3,yes
26,0,2,1,0,255,0,0,0,30,0,457,1,80,1,2,yes
60,9,1,0,0,65,1,0,2,9,8,1028,2,-1,0,3,yes
27,8,2,2,0,5291,0,0,0,12,9,192,2,92,2,0,yes
28,7,2,1,0,198,0,0,0,5,5,128,2,-1,0,3,yes
34,1,0,3,0,172,0,0,0,15,6,177,1,-1,0,3,yes
34,4,1,2,0,0,1,0,0,7,1,262,1,99,2,2,yes
40,1,1,1,0,1451,0,0,0,1,6,314,1,-1,0,3,yes
41,9,1,1,0,1066,0,0,0,11,3,109,3,-1,0,3,yes
33,4,2,2,0,3143,0,0,0,29,6,421,2,-1,0,3,yes
58,6,1,0,0,1013,1,0,0,11,1,206,1,461,1,0,yes
34,1,2,1,0,215,0,0,0,3,7,350,3,-1,0,3,yes
43,4,0,2,0,388,1,0,2,8,8,2087,2,-1,0,3,yes
59,6,1,2,0,2013,0,0,0,19,3,222,4,94,2,2,yes
37,0,1,2,0,3913,1,0,0,27,0,124,1,-1,0,3,yes
45,9,2,1,0,410,1,0,2,30,8,891,4,-1,0,3,yes
49,1,1,1,0,-454,1,0,0,14,8,558,1,-1,0,3,yes
53,5,1,1,0,665,1,0,0,22,0,371,2,-1,0,3,yes
42,9,1,1,0,994,1,0,0,11,1,149,1,78,5,0,yes
45,0,1,1,0,5346,1,1,2,21,10,187,1,-1,0,3,yes
56,5,1,1,0,1044,0,0,1,3,5,353,2,-1,0,3,yes
55,1,0,1,0,1613,1,0,0,3,0,296,1,270,3,0,yes
34,7,1,1,0,1337,0,0,0,17,2,330,2,127,3,2,yes
63,2,1,1,0,3904,0,0,1,4,1,250,2,187,2,2,yes
48,4,1,2,0,1147,0,0,0,5,1,389,1,64,2,2,yes
36,1,1,1,0,1049,1,0,0,14,8,224,4,-1,0,3,yes
54,11,1,1,0,2206,0,0,0,12,9,104,1,99,2,1,yes
38,0,1,2,0,1988,0,0,0,27,7,164,2,130,2,0,yes
33,1,1,1,0,661,1,0,0,18,5,968,1,-1,0,3,yes
59,9,1,1,0,1,0,0,0,15,0,159,2,378,3,0,yes
37,9,1,1,0,480,0,0,0,22,10,344,2,182,8,1,yes
37,9,1,3,0,189,0,0,0,1,10,238,1,107,2,2,yes
57,5,1,2,0,0,1,1,2,28,8,648,1,-1,0,3,yes
60,4,0,2,0,366,0,0,0,3,6,593,1,-1,0,3,yes
44,0,1,1,0,205,0,0,0,3,9,289,1,-1,0,3,yes
32,9,2,2,0,5514,0,0,0,22,0,319,1,182,1,2,yes
33,4,1,2,0,273,1,0,2,16,8,803,1,-1,0,3,yes
28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3,yes
37,4,1,2,0,5106,0,0,0,30,0,244,1,-1,0,3,yes
31,9,1,2,0,636,1,0,0,4,8,352,4,-1,0,3,yes
34,7,1,1,0,1076,0,0,0,12,8,152,1,182,6,2,yes
54,5,0,2,0,0,0,0,2,13,8,618,1,-1,0,3,yes
61,4,1,2,0,6016,0,0,0,2,3,670,3,-1,0,3,yes
36,4,2,2,0,490,0,0,0,28,1,207,8,98,1,0,yes
75,5,0,1,0,1341,0,0,0,18,2,415,7,-1,0,3,yes
60,1,1,0,0,493,0,0,0,18,1,671,4,-1,0,3,yes
54,11,1,3,0,895,0,0,0,7,10,335,1,-1,0,3,yes
27,9,2,1,0,158,0,0,2,1,5,650,2,-1,0,3,yes
41,4,0,2,0,5037,0,0,0,23,0,252,9,185,5,1,yes
46,0,0,1,0,2232,0,0,0,13,3,121,1,-1,0,3,yes
31,4,1,2,0,2603,1,0,0,11,3,280,4,-1,0,3,yes
32,4,2,2,0,41,0,0,0,21,1,686,5,-1,0,3,yes
59,5,0,1,0,5845,0,0,0,14,8,1060,2,-1,0,3,yes
42,4,1,3,0,1519,0,0,0,19,10,230,1,92,1,2,yes
80,5,1,1,0,8304,0,0,1,9,6,712,1,64,12,0,yes
49,4,1,1,0,1623,1,0,0,19,9,1081,2,-1,0,3,yes
45,0,1,1,0,204,1,0,0,3,6,224,2,-1,0,3,yes
32,4,2,2,0,311,0,0,2,12,8,757,2,-1,0,3,yes
27,0,1,1,0,710,1,1,0,6,8,653,1,334,2,2,yes
47,9,1,1,0,1233,1,0,2,11,11,91,1,100,2,1,yes
28,4,2,1,0,171,0,0,0,10,7,93,1,-1,0,3,yes
83,5,1,0,0,425,0,0,1,22,6,883,1,140,1,0,yes
46,0,1,1,0,368,0,0,0,20,1,293,1,90,4,1,yes
38,9,1,2,0,3234,0,0,0,18,9,578,2,-1,0,3,yes
35,1,2,1,0,0,1,0,0,16,0,1174,1,345,4,1,yes
38,7,2,1,0,2253,1,0,0,13,8,937,3,-1,0,3,yes
36,4,1,2,0,495,0,0,0,5,1,157,3,97,2,2,yes
59,5,2,1,0,351,1,0,2,27,8,1063,5,-1,0,3,yes
64,5,1,1,0,1574,0,0,1,29,5,301,3,-1,0,3,yes
77,5,1,2,0,0,0,0,0,16,10,847,1,60,1,2,yes
56,3,0,0,1,1238,0,0,2,5,6,1558,1,-1,0,3,yes
32,9,2,2,0,4665,1,0,2,21,8,860,2,-1,0,3,yes
31,4,1,2,0,1224,1,1,0,24,5,1441,2,-1,0,3,yes
45,7,2,0,0,1893,1,0,2,3,6,1259,6,-1,0,3,yes
36,4,1,2,0,2987,1,0,0,12,1,307,1,-1,0,3,yes
31,1,1,1,0,1766,0,1,0,5,6,166,2,-1,0,3,yes
53,7,0,1,0,0,0,0,0,12,7,80,2,-1,0,3,yes
59,9,1,1,0,259,0,0,0,15,6,415,1,89,1,2,yes
29,9,2,1,0,113,0,0,0,12,3,328,2,183,4,2,yes
46,9,1,1,0,57,0,0,2,28,8,796,1,-1,0,3,yes
47,0,0,1,0,225,0,0,0,28,1,1126,4,-1,0,3,yes
42,0,0,1,0,936,0,0,0,30,4,931,1,-1,0,3,yes
33,9,1,1,0,133,0,0,0,4,8,218,1,-1,0,3,yes
54,4,0,2,0,2171,1,1,1,18,9,1034,1,-1,0,3,yes
28,8,2,2,0,1562,0,0,0,15,3,659,4,-1,0,3,yes
42,4,0,3,0,7702,0,0,0,16,3,138,2,-1,0,3,yes
49,4,2,2,0,151,1,0,0,8,5,97,3,-1,0,3,yes
46,4,0,2,0,1297,0,0,0,11,1,716,3,-1,0,3,yes
39,6,2,2,0,426,0,0,2,18,6,1029,1,-1,0,3,yes
53,1,1,0,0,306,0,0,0,28,5,388,3,181,1,2,yes
52,1,0,0,0,-191,1,0,2,15,8,755,1,-1,0,3,yes
47,7,2,3,0,1784,0,0,0,19,10,385,2,-1,0,3,yes
32,9,2,1,0,0,0,0,0,18,1,594,4,-1,0,3,yes
37,9,2,1,0,2442,0,0,0,16,3,91,3,-1,0,3,yes
43,0,1,1,0,132,0,0,0,19,1,574,1,84,3,2,yes
31,4,2,2,0,3283,0,0,0,2,3,258,1,73,1,0,yes
35,4,2,2,0,5958,1,0,0,22,7,215,1,-1,0,3,yes
25,8,2,1,0,304,0,0,0,26,8,226,2,-1,0,3,yes
32,1,2,1,0,118,1,0,0,17,5,1275,1,-1,0,3,yes
46,0,1,1,0,70,1,0,0,27,7,229,2,-1,0,3,yes
48,4,1,1,0,4415,1,0,0,8,0,1032,3,141,7,0,yes
34,9,1,2,0,197,0,0,0,20,1,78,3,-1,0,3,yes
53,0,2,1,0,2398,1,0,0,2,1,317,1,180,2,0,yes
40,0,2,1,0,100,1,0,0,11,1,221,1,461,1,2,yes
49,3,1,0,0,889,0,0,1,7,5,388,1,-1,0,3,yes
49,0,1,1,0,197,1,0,0,13,0,223,1,182,2,0,yes
29,4,2,2,0,1445,0,0,0,26,0,328,2,143,2,2,yes
38,9,1,1,0,226,1,0,2,30,8,762,3,-1,0,3,yes
35,9,1,1,0,0,1,0,0,9,9,524,1,96,5,2,yes
57,1,1,1,0,2887,0,0,0,21,1,819,10,-1,0,3,yes
51,4,2,2,0,297,1,0,0,15,8,415,4,375,1,0,yes
31,4,1,2,0,156,0,0,0,13,1,657,7,-1,0,3,yes
39,9,0,2,1,3,0,0,0,6,8,488,1,-1,0,3,yes
54,4,1,2,0,8295,0,0,0,5,6,207,1,-1,0,3,yes
51,6,1,1,0,95,1,0,0,23,5,1309,4,-1,0,3,yes
34,4,2,2,0,2646,0,0,0,14,0,142,1,-1,0,3,yes
47,1,1,1,0,1230,1,0,0,30,0,412,1,169,1,2,yes
34,0,1,1,0,247,0,0,0,8,10,401,2,-1,0,3,yes
26,1,2,0,0,-887,1,0,0,18,8,827,2,-1,0,3,yes
39,9,0,1,0,902,1,0,0,10,3,691,2,180,5,0,yes
42,4,1,2,0,1205,0,0,1,8,11,376,2,-1,0,3,yes
40,4,2,2,0,1361,0,0,0,29,4,1473,1,-1,0,3,yes
28,8,2,2,0,0,0,0,0,28,11,294,2,105,7,1,yes
46,4,1,2,0,273,1,0,0,18,7,910,2,184,4,2,yes
48,3,1,0,0,7195,0,0,0,21,9,609,2,-1,0,3,yes
30,7,2,2,0,-477,0,1,0,21,1,1532,2,-1,0,3,yes
29,4,2,2,0,1026,0,0,0,12,9,226,1,92,1,1,yes
53,10,1,0,0,980,1,0,0,3,2,352,1,-1,0,3,yes
71,5,1,0,0,4657,0,0,0,16,3,93,5,-1,0,3,yes
22,8,2,0,0,3472,0,0,0,20,10,332,1,183,3,0,yes
27,9,2,1,0,489,1,0,0,30,5,356,4,-1,0,3,yes
27,8,2,1,0,213,0,0,0,27,7,378,1,-1,0,3,yes
42,7,0,1,0,257,1,0,0,12,8,955,2,-1,0,3,yes
41,0,0,1,0,6046,1,1,1,15,7,300,6,182,2,2,yes
25,10,2,2,0,343,0,0,0,1,6,377,1,-1,0,3,yes
44,9,2,1,0,7138,0,0,0,8,1,809,2,-1,0,3,yes
37,2,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3,yes
44,4,1,0,0,4758,1,0,0,22,5,712,6,-1,0,3,yes
74,5,0,1,0,4079,0,0,0,19,10,343,3,-1,0,3,yes
40,4,2,2,0,0,1,0,0,23,3,228,2,182,6,0,yes
34,9,2,2,0,925,1,0,0,13,0,709,1,-1,0,3,yes
59,4,1,0,0,1727,0,0,1,25,8,500,4,358,2,0,yes
41,1,0,0,0,664,0,1,0,15,5,955,5,-1,0,3,yes
30,4,1,2,0,1942,1,1,0,21,9,436,2,178,3,1,yes
59,9,1,0,0,4198,0,0,0,14,4,309,1,91,10,2,yes
31,0,2,1,0,747,1,0,2,26,8,543,2,-1,0,3,yes
48,9,1,1,0,568,1,0,0,2,11,378,2,386,1,2,yes
47,9,1,1,0,1167,1,0,0,30,0,968,1,87,5,0,yes
33,1,2,1,0,697,0,0,0,6,3,860,2,-1,0,3,yes
30,4,2,2,0,201,1,0,0,17,7,325,2,-1,0,3,yes
38,4,2,2,0,104,1,0,0,6,8,606,3,-1,0,3,yes
33,4,1,2,0,1412,1,0,2,19,1,480,1,-1,0,3,yes
62,5,0,2,0,0,0,0,0,13,9,227,2,-1,0,3,yes
48,10,1,1,0,817,0,0,0,14,4,517,1,282,4,2,yes
41,0,1,0,0,-306,1,0,2,15,8,500,1,-1,0,3,yes
35,3,1,2,0,1265,1,0,0,15,8,326,5,179,4,0,yes
47,3,2,2,0,3727,0,0,2,12,6,993,6,-1,0,3,yes
37,4,1,2,0,4089,1,0,0,2,3,289,2,174,4,1,yes
62,4,1,2,0,1859,0,0,1,6,1,245,3,-1,0,3,yes
33,7,1,1,0,386,0,0,0,12,9,253,1,92,4,0,yes
40,7,1,1,0,1836,1,0,0,12,8,750,2,-1,0,3,yes
28,1,2,1,0,-46,1,0,0,1,11,199,1,92,14,2,yes
43,2,1,1,0,104,1,0,0,18,5,635,3,-1,0,3,yes
23,2,2,0,0,4,1,0,2,13,8,395,2,-1,0,3,yes
29,4,1,2,0,199,1,1,2,7,8,1689,4,-1,0,3,yes
34,4,1,2,0,3301,1,0,0,17,6,485,2,227,4,0,yes
24,8,2,1,0,822,0,0,0,27,10,184,1,91,2,0,yes
44,9,1,1,0,2776,1,0,0,27,4,701,1,-1,0,3,yes
33,1,1,1,0,139,1,1,0,18,8,732,2,291,5,0,yes
24,7,1,1,0,4500,1,0,0,11,8,733,2,-1,0,3,yes
37,4,1,2,0,238,0,0,0,3,3,185,1,92,1,2,yes
41,4,1,2,0,326,1,0,0,5,8,788,1,-1,0,3,yes
35,0,2,1,0,0,1,0,0,13,8,1073,1,-1,0,3,yes
32,1,1,1,0,1905,1,0,0,16,5,709,2,-1,0,3,yes
27,7,2,1,0,54,1,0,2,28,8,543,2,-1,0,3,yes
30,4,1,2,0,102,1,0,0,5,0,470,7,426,3,1,yes
